date,Kidnapping/Abduction,"Sex Offenses, Forcible",Robbery,Assault Offenses,Arson,Extortion/Blackmail,Burglary/Breaking & Entering,Larceny/Theft Offenses,Motor Vehicle Theft,Counterfeiting/Forgery,Fraud Offenses,Embezzlement,Stolen Property Offenses,Destruction/Damage/Vandalism of Property,Drug/Narcotic Offenses,"Sex Offenses, Nonforcible",Pornography/Obscene Material,Gambling Offenses,Prostitution Offenses,Bribery,Weapon Law Violations,Human Trafficking or Kidnapping/Abduction,Animal Cruelty,Homicide Offenses,Bad Checks,Curfew/Loitering/Vagrancy Violations,Disorderly Conduct,Driving Under the Influence,Drunkenness,"Family Offenses, Nonviolent",Liquor Law Violations,Peeping Tom,Runaway,Trespass of Real Property,All Other Offenses,Offense Count,week,month,year,mon_year,season,is_holiday,is_weekend,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
2019-10-03,0,2,22,154,1,1,35,210,47,10,38,0,0,72,33,2,0,0,3,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,639,Thursday,10,2019,Oct-2019,Autumn,0,0,92.3,78.5,83.0,97.0,78.5,86.0,71.6,70.1,0.014,100,8.33,rain,0.0,0.0,17.2,8.5,47.5,1015.8,16.1,9.5,141.5,12.2,7.0,07:15:45,19:04:52,0.16,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-04,0,6,25,195,1,0,38,227,38,10,47,5,0,80,19,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,698,Friday,10,2019,Oct-2019,Autumn,0,0,93.7,73.5,82.8,96.4,73.5,85.1,68.8,64.9,0.006,100,4.17,rain,0.0,0.0,16.1,7.5,34.7,1016.4,21.4,9.4,180.6,15.5,8.0,07:16:20,19:03:40,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-05,0,6,26,228,4,0,30,176,47,11,36,0,0,74,30,1,2,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,681,Saturday,10,2019,Oct-2019,Autumn,0,1,93.6,75.1,83.4,97.6,75.1,86.2,69.6,65.3,0.0,0,0.0,none,0.0,0.0,0.0,6.6,36.3,1014.4,7.8,9.5,178.7,15.5,8.0,07:16:55,19:02:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-06,1,2,22,205,0,0,37,173,36,2,16,1,0,59,17,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,586,Sunday,10,2019,Oct-2019,Autumn,0,1,92.8,76.7,83.2,95.5,76.7,85.6,70.4,67.8,0.0,0,0.0,none,0.0,0.0,0.0,8.4,81.6,1014.4,15.6,9.6,143.1,12.4,8.0,07:17:30,19:01:18,0.26,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-07,2,5,24,176,1,2,49,190,35,17,40,3,0,54,29,0,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,635,Monday,10,2019,Oct-2019,Autumn,0,0,84.3,69.9,78.6,89.6,69.9,80.0,70.2,76.2,0.0,0,0.0,none,0.0,0.0,24.5,14.8,350.1,1016.5,55.6,9.7,150.3,13.1,7.0,07:18:05,19:00:08,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-08,2,3,26,175,1,1,47,183,25,6,35,2,0,50,35,0,0,0,7,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,605,Tuesday,10,2019,Oct-2019,Autumn,0,0,84.6,66.3,73.6,84.5,66.3,73.6,61.2,66.9,0.0,0,0.0,none,0.0,0.0,33.3,12.4,17.1,1016.7,49.3,9.6,181.1,15.7,8.0,07:18:41,18:58:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-09,1,7,16,149,2,0,43,199,28,13,32,2,1,56,32,0,1,0,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,594,Wednesday,10,2019,Oct-2019,Autumn,0,0,89.8,69.9,78.4,93.8,69.9,80.0,68.4,73.2,0.0,0,0.0,none,0.0,0.0,11.4,6.8,100.0,1013.7,25.2,8.8,129.2,11.1,9.0,07:19:17,18:57:48,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-10,1,3,26,162,0,0,42,197,54,7,30,4,0,60,33,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,626,Thursday,10,2019,Oct-2019,Autumn,0,0,91.3,75.1,81.9,96.7,75.1,84.2,70.1,69.4,0.0,0,0.0,none,0.0,0.0,22.2,10.2,149.1,1011.9,15.2,9.8,185.1,16.0,8.0,07:19:53,18:56:40,0.4,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-11,0,3,22,131,2,1,59,200,47,6,30,2,1,60,35,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,Friday,10,2019,Oct-2019,Autumn,0,0,81.7,52.8,67.4,88.2,52.8,67.6,60.2,78.1,0.219,100,8.33,rain,0.0,0.0,29.8,22.0,344.5,1016.7,39.1,9.7,66.6,5.7,3.0,07:20:30,18:55:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-12,2,6,34,195,1,1,44,165,42,9,21,2,3,71,37,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,640,Saturday,10,2019,Oct-2019,Autumn,0,1,71.7,53.6,60.8,71.7,53.6,60.8,42.2,51.8,0.0,0,0.0,none,0.0,0.0,24.2,16.7,0.0,1020.3,49.3,9.9,177.5,15.4,8.0,07:21:07,18:54:24,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-13,0,11,20,192,3,1,38,169,38,3,14,2,1,64,18,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587,Sunday,10,2019,Oct-2019,Autumn,0,1,83.9,58.9,70.3,83.8,58.9,70.3,53.7,56.9,0.0,0,0.0,none,0.0,0.0,12.8,6.2,26.5,1016.3,33.5,9.9,168.5,14.5,8.0,07:21:44,18:53:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-14,0,5,30,159,1,0,56,194,41,4,25,4,1,64,17,1,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,Monday,10,2019,Oct-2019,Autumn,1,0,90.9,73.4,79.1,99.6,73.4,81.9,71.5,78.3,0.147,100,12.5,rain,0.0,0.0,15.0,7.0,70.0,1014.6,51.6,9.6,111.5,9.5,7.0,07:22:22,18:52:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-15,1,11,24,202,2,1,56,198,49,6,25,0,1,58,30,0,1,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,675,Tuesday,10,2019,Oct-2019,Autumn,0,0,93.0,76.5,83.0,99.1,76.5,86.5,73.7,76.4,0.013,100,4.17,rain,0.0,0.0,14.4,6.9,223.1,1012.6,42.4,9.8,134.1,11.7,7.0,07:23:00,18:51:05,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-16,2,4,22,154,1,0,46,195,46,9,35,2,4,59,44,0,3,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,636,Wednesday,10,2019,Oct-2019,Autumn,0,0,78.8,64.5,70.7,78.8,64.5,70.7,66.5,86.9,0.266,100,20.83,rain,0.0,0.0,25.3,14.9,354.1,1015.5,76.0,8.2,17.9,1.4,1.0,07:23:39,18:50:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-17,0,6,16,134,1,0,42,204,34,4,34,2,0,60,34,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,Thursday,10,2019,Oct-2019,Autumn,0,0,66.3,57.3,61.6,66.3,57.3,61.6,49.9,65.9,0.0,0,0.0,none,0.0,0.0,20.8,13.8,29.2,1015.7,10.7,9.9,102.5,8.9,5.0,07:24:18,18:48:56,0.63,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-18,1,3,25,161,4,1,45,191,48,13,45,1,0,58,33,1,1,0,7,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,648,Friday,10,2019,Oct-2019,Autumn,0,0,83.7,57.1,68.6,81.7,57.1,68.3,54.2,63.7,0.003,100,4.17,rain,0.0,0.0,0.0,7.7,22.0,1010.0,3.9,9.9,168.8,14.5,8.0,07:24:57,18:47:53,0.67,Rain,Clear conditions throughout the day with early morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-19,3,8,36,193,3,0,39,207,32,4,24,4,0,61,15,0,2,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,643,Saturday,10,2019,Oct-2019,Autumn,0,1,90.7,67.8,78.2,95.0,67.8,80.2,68.8,75.0,0.0,0,0.0,none,0.0,0.0,13.1,5.8,301.5,1007.6,22.0,9.2,161.7,14.1,7.0,07:25:37,18:46:51,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-20,4,10,15,229,4,1,40,184,52,3,20,2,1,75,16,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,Sunday,10,2019,Oct-2019,Autumn,0,1,90.4,76.9,81.4,96.7,76.9,84.7,74.2,80.3,0.002,100,4.17,rain,0.0,0.0,22.3,8.2,175.7,1008.7,47.6,9.7,112.2,9.7,5.0,07:26:17,18:45:49,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-21,2,7,35,157,3,1,61,213,52,9,37,0,1,54,26,0,3,0,3,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,672,Monday,10,2019,Oct-2019,Autumn,0,0,80.6,67.4,75.0,86.7,67.4,75.6,62.7,68.1,0.094,100,20.83,rain,0.0,0.0,37.8,10.4,338.2,1010.0,30.8,9.3,124.2,10.7,7.0,07:26:57,18:44:49,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-22,1,2,17,154,2,0,53,220,46,13,40,3,0,59,20,1,0,0,2,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,641,Tuesday,10,2019,Oct-2019,Autumn,0,0,79.1,58.7,68.2,79.1,58.7,68.2,41.0,40.1,0.0,0,0.0,none,0.0,0.0,21.9,13.5,34.5,1020.4,9.1,9.9,172.6,14.8,8.0,07:27:38,18:43:49,0.81,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-23,1,4,22,166,1,2,51,224,38,6,42,1,1,54,19,0,2,0,7,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,646,Wednesday,10,2019,Oct-2019,Autumn,0,0,82.2,58.8,70.3,80.8,58.8,70.1,51.7,54.2,0.0,0,0.0,none,0.0,0.0,29.9,6.6,78.0,1018.6,0.6,9.9,167.4,14.5,8.0,07:28:20,18:42:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,72244012918,KMCJ,72243012960"
2019-10-24,0,7,21,170,4,1,54,239,37,13,38,3,1,60,28,0,2,0,5,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,692,Thursday,10,2019,Oct-2019,Autumn,0,0,80.7,63.5,72.4,82.8,63.5,72.7,64.2,76.4,0.0,0,0.0,none,0.0,0.0,28.2,18.9,85.0,1015.2,55.8,9.7,146.4,12.7,7.0,07:29:02,18:41:53,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-25,0,4,29,149,1,0,41,231,51,8,37,3,0,82,28,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673,Friday,10,2019,Oct-2019,Autumn,0,0,70.1,51.8,56.4,70.1,51.8,56.4,51.1,82.8,1.669,100,45.83,rain,0.0,0.0,31.7,23.5,327.7,1015.1,92.9,8.5,53.5,4.5,3.0,07:29:44,18:40:56,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHOU,72059400188,AN528,KIAH,E5607,72244012918,KMCJ,72243012960"
2019-10-26,0,2,29,161,1,0,42,211,30,3,25,0,0,48,24,1,1,0,2,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,591,Saturday,10,2019,Oct-2019,Autumn,0,1,68.0,50.2,57.7,68.0,50.2,57.7,45.8,66.1,0.0,0,0.0,none,0.0,0.0,20.8,11.8,295.0,1012.8,56.6,9.9,162.8,14.1,9.0,07:30:27,18:40:00,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-27,2,5,12,209,1,0,32,167,34,5,23,1,1,59,21,1,2,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,589,Sunday,10,2019,Oct-2019,Autumn,0,1,80.1,58.3,66.7,80.2,58.3,66.7,53.9,65.1,0.0,0,0.0,none,0.0,0.0,12.8,6.3,101.7,1014.6,2.5,9.9,165.5,14.4,8.0,07:31:10,18:39:06,0.0,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-28,1,7,28,147,2,1,48,193,57,3,29,0,0,55,34,0,2,1,8,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,623,Monday,10,2019,Oct-2019,Autumn,0,0,76.8,61.0,68.3,76.8,61.0,68.3,63.0,83.7,0.0,0,0.0,none,0.0,0.0,13.9,10.7,58.0,1015.1,64.0,8.9,106.9,9.2,6.0,07:31:53,18:38:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-29,1,6,15,144,0,0,46,219,34,15,24,1,2,56,21,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,592,Tuesday,10,2019,Oct-2019,Autumn,0,0,72.8,68.0,70.1,72.8,68.0,70.1,67.5,91.7,0.1,100,29.17,rain,0.0,0.0,16.1,10.6,62.3,1013.6,96.8,6.3,29.4,2.5,2.0,07:32:37,18:37:20,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-10-30,1,2,22,153,3,1,52,216,40,10,27,2,0,59,28,0,4,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,627,Wednesday,10,2019,Oct-2019,Autumn,0,0,70.0,47.2,60.9,70.0,40.3,60.0,58.6,92.3,0.015,100,29.17,rain,0.0,0.0,34.6,22.0,327.9,1014.3,99.5,5.5,36.3,3.1,2.0,07:33:22,18:36:29,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-10-31,0,1,17,158,0,0,43,197,34,15,33,0,1,55,15,0,2,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,579,Thursday,10,2019,Oct-2019,Autumn,0,0,55.6,39.3,46.9,55.6,29.8,41.7,29.5,54.4,0.044,100,12.5,rain,0.0,0.0,34.2,21.6,334.8,1026.9,24.3,9.6,160.5,13.8,7.0,07:34:06,18:35:39,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-01,0,12,32,187,3,0,54,238,44,16,48,5,1,63,25,1,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,737,Friday,11,2019,Nov-2019,Autumn,0,0,62.2,39.1,50.1,62.2,35.8,48.4,34.0,55.5,0.0,0,0.0,none,0.0,0.0,11.4,9.0,9.9,1027.2,10.2,9.8,137.5,11.8,7.0,07:34:52,18:34:50,0.15,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-11-02,0,10,26,184,0,1,34,205,39,8,20,3,0,54,28,1,0,0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,622,Saturday,11,2019,Nov-2019,Autumn,0,1,65.5,49.8,57.5,65.5,46.1,57.2,37.5,50.8,0.0,0,0.0,none,0.0,0.0,25.3,12.7,5.2,1026.8,16.6,9.9,134.5,11.5,7.0,07:35:37,18:34:02,0.18,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-03,0,6,29,241,5,0,52,164,36,8,17,1,0,60,32,0,0,0,1,0,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,665,Sunday,11,2019,Nov-2019,Autumn,0,1,69.4,49.5,58.6,69.4,47.6,58.4,40.3,52.4,0.0,0,0.0,none,0.0,0.0,17.2,6.0,46.9,1022.8,4.9,9.9,114.0,10.2,7.0,06:36:23,17:33:16,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960,D0326"
2019-11-04,0,0,35,143,0,1,47,247,35,20,31,2,0,61,29,0,1,0,7,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,668,Monday,11,2019,Nov-2019,Autumn,0,0,75.7,56.9,65.9,75.7,56.9,65.9,60.2,82.4,0.0,0,0.0,none,0.0,0.0,0.0,6.7,69.7,1017.0,66.1,9.7,90.8,7.8,6.0,06:37:09,17:32:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-05,0,7,29,153,1,0,51,174,39,9,28,1,0,51,19,0,1,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,572,Tuesday,11,2019,Nov-2019,Autumn,0,0,82.2,67.6,72.4,84.6,67.6,72.7,67.0,84.2,0.0,0,0.0,none,0.0,0.0,0.0,5.5,35.8,1020.4,41.0,8.3,96.9,8.3,5.0,06:37:56,17:31:47,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,AN528,E5607,KMCJ,72244012918,72243012960"
2019-11-06,0,8,35,141,1,1,49,218,50,18,31,4,3,53,30,0,2,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,657,Wednesday,11,2019,Nov-2019,Autumn,0,0,80.2,64.1,70.4,80.2,64.1,70.4,58.1,67.9,0.0,0,0.0,none,0.0,0.0,15.0,8.2,57.5,1021.9,8.4,9.9,138.8,12.0,7.0,06:38:43,17:31:05,0.31,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-07,0,9,21,147,1,1,46,227,27,11,30,1,1,42,19,0,0,0,1,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,593,Thursday,11,2019,Nov-2019,Autumn,0,0,75.0,52.1,64.6,75.0,52.1,64.6,62.5,93.1,0.203,100,41.67,rain,0.0,0.0,25.3,18.1,354.6,1020.3,72.8,5.6,25.7,2.1,3.0,06:39:31,17:30:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-08,0,2,28,147,1,0,63,244,38,7,32,2,0,53,37,0,1,0,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,664,Friday,11,2019,Nov-2019,Autumn,0,0,53.6,49.0,51.4,53.6,45.2,51.3,47.5,86.8,0.004,100,12.5,rain,0.0,0.0,23.2,15.7,355.0,1025.0,74.9,8.6,27.3,2.3,1.0,06:40:18,17:29:44,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-09,0,8,35,161,1,0,36,189,31,9,27,0,0,53,22,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,580,Saturday,11,2019,Nov-2019,Autumn,0,1,67.8,42.8,54.6,67.8,37.5,53.0,34.2,49.6,0.0,0,0.0,none,0.0,0.0,0.0,9.8,32.2,1024.3,6.3,9.8,137.4,11.7,7.0,06:41:06,17:29:06,0.41,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-10,1,6,23,200,2,0,42,178,39,9,10,0,0,53,25,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,Sunday,11,2019,Nov-2019,Autumn,0,1,75.2,54.1,63.8,75.2,54.1,63.8,47.1,55.8,0.0,0,0.0,none,0.0,0.0,18.3,4.4,39.6,1019.6,9.0,9.8,134.5,11.5,7.0,06:41:55,17:28:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-11,0,4,26,143,3,0,56,215,42,9,25,3,1,61,7,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,603,Monday,11,2019,Nov-2019,Autumn,1,0,76.2,41.2,62.7,76.2,31.4,60.9,55.4,77.6,0.005,100,8.33,rain,0.0,0.0,36.8,23.3,334.5,1017.6,83.2,9.2,39.4,3.4,2.0,06:42:43,17:27:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-12,2,3,23,90,0,0,59,211,24,10,42,1,0,45,14,1,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,533,Tuesday,11,2019,Nov-2019,Autumn,0,0,45.8,35.8,39.1,39.2,24.6,30.3,22.3,53.1,0.001,100,4.17,rain,0.0,0.0,35.6,24.5,350.0,1029.3,41.5,9.9,114.2,9.8,5.0,06:43:32,17:27:20,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,E6288,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-13,1,1,16,121,1,0,38,238,48,15,42,0,2,48,30,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,609,Wednesday,11,2019,Nov-2019,Autumn,0,0,47.8,32.1,40.8,47.8,25.6,38.5,23.9,51.7,0.0,0,0.0,none,0.0,0.0,15.0,8.4,25.8,1025.1,37.2,9.9,77.5,6.7,4.0,06:44:21,17:26:48,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-14,0,3,23,121,3,0,57,202,54,11,26,3,0,54,20,0,2,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,588,Thursday,11,2019,Nov-2019,Autumn,0,0,46.6,43.1,45.4,43.5,35.9,40.6,40.0,82.2,0.035,100,41.67,rain,0.0,0.0,19.7,14.7,16.9,1024.0,95.3,6.7,31.3,2.6,1.0,06:45:10,17:26:17,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-15,2,5,29,142,2,1,55,214,38,9,32,1,0,55,20,0,1,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,615,Friday,11,2019,Nov-2019,Autumn,0,0,61.9,39.4,50.6,61.9,35.7,48.8,37.4,64.9,0.0,0,0.0,none,0.0,0.0,15.0,10.2,351.7,1027.0,25.5,8.4,140.1,12.0,7.0,06:46:00,17:25:48,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-16,2,3,30,175,2,1,36,204,42,4,25,0,2,47,27,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,610,Saturday,11,2019,Nov-2019,Autumn,0,1,64.9,44.1,53.5,64.9,39.8,52.9,35.9,54.3,0.0,0,0.0,none,0.0,0.0,29.8,8.1,28.7,1022.6,6.3,9.8,136.8,11.8,7.0,06:46:49,17:25:20,0.65,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-17,0,9,19,182,0,0,52,166,38,3,22,0,2,55,23,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,583,Sunday,11,2019,Nov-2019,Autumn,0,1,70.6,47.4,58.6,70.6,47.4,58.6,42.7,57.2,0.0,0,0.0,none,0.0,0.0,0.0,5.1,300.9,1017.5,35.7,9.8,118.3,10.2,6.0,06:47:39,17:24:54,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
2019-11-18,0,6,24,135,0,0,47,231,37,9,32,3,1,39,22,0,0,1,4,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,602,Monday,11,2019,Nov-2019,Autumn,0,0,74.8,54.5,63.2,74.8,54.5,63.2,48.0,62.3,0.0,0,0.0,none,0.0,0.0,0.0,6.2,311.2,1014.5,0.9,9.7,124.3,10.6,6.0,06:48:29,17:24:29,0.72,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,AN528,KIAH,E5607,KMCJ,72244012918,72243012960"
